timestamp,intersection_id,vehicle_count,average_speed_kmh,pedestrian_count,emergency_vehicle_count,signal_state,weather_condition,queue_length_meters,congestion_level,intersection_approach,traffic_density,day_of_week,signal_duration,historical_congestion
2024-01-02 00:14:00,A2,12.1,71.357,10.8,0.0,red,clear,30.6,low,A2_West,0.3457142857142857,Tuesday,144.0,high
2024-01-02 00:15:00,B1,9.0,48.025999999999996,9.0,0.0,red,rainy,54.0,medium,B1_North,0.1803278688524589,Tuesday,216.0,high
2024-01-02 00:15:00,B1,47.3,48.025999999999996,9.0,0.0,red,rainy,73.7,medium,B1_South,0.6955882352941176,Tuesday,14.4,medium
2024-01-02 00:15:00,B1,21.6,48.025999999999996,9.0,0.0,red,rainy,51.7,medium,B1_East,0.55,Tuesday,214.5,high
2024-01-02 00:15:00,B1,34.1,48.025999999999996,9.0,0.0,red,rainy,91.3,medium,B1_West,0.4059523809523809,Tuesday,265.1,low
2024-01-02 00:16:00,B3,53.9,14.135,14.3,0.0,green,clear,84.6,low,B3_North,0.5673684210526316,Tuesday,161.7,low
2024-01-02 00:16:00,B3,3.3,14.135,14.3,0.0,green,clear,40.7,low,B3_South,0.08684210526315786,Tuesday,264.6,high
2024-01-02 00:16:00,B3,41.4,14.135,14.3,0.0,green,clear,0.0,low,B3_East,41.4,Tuesday,177.1,high
2024-01-02 00:16:00,B3,1.8,14.135,14.3,0.0,green,clear,93.5,low,B3_West,0.02558139534883713,Tuesday,240.9,high
2024-01-02 00:17:00,B3,14.4,23.628,16.2,0.0,red,clear,84.7,low,B3_North,0.22564102564102562,Tuesday,139.7,low
2024-01-02 00:17:00,B3,36.0,23.628,16.2,0.0,red,clear,67.1,low,B3_South,0.7096774193548387,Tuesday,207.9,high
2024-01-02 00:17:00,B3,30.6,23.628,16.2,0.0,red,clear,10.8,low,B3_East,2.876923076923077,Tuesday,169.2,high
2024-01-02 00:17:00,B3,30.6,23.628,16.2,0.0,red,clear,37.8,low,B3_West,0.8697674418604651,Tuesday,154.8,low
2024-01-02 00:18:00,A2,1.1,44.77,9.0,0.0,green,clear,60.5,low,A2_North,0.01964285714285708,Tuesday,120.6,high
2024-01-02 00:18:00,A2,41.4,44.77,9.0,0.0,green,clear,68.4,low,A2_South,0.6571428571428571,Tuesday,72.0,high
2024-01-02 00:18:00,A2,16.5,44.77,9.0,0.0,green,clear,18.7,low,A2_East,0.9166666666666667,Tuesday,78.1,medium
2024-01-02 00:18:00,A2,5.4,44.77,9.0,0.0,green,clear,39.6,low,A2_West,0.14666666666666664,Tuesday,78.1,high
2024-01-02 00:19:00,B1,38.5,66.81400000000001,10.8,0.0,red,clear,36.0,medium,B1_North,0.9390243902439024,Tuesday,86.9,low
2024-01-02 00:19:00,B1,31.9,66.81400000000001,10.8,0.0,red,clear,45.1,medium,B1_South,0.7595238095238095,Tuesday,306.9,high
2024-01-02 00:19:00,B1,36.0,66.81400000000001,10.8,0.0,red,clear,5.4,medium,B1_East,6.285714285714286,Tuesday,313.5,low
2024-01-02 00:19:00,B1,12.6,66.81400000000001,10.8,0.0,red,clear,64.9,medium,B1_West,0.25666666666666665,Tuesday,86.4,medium
2024-01-02 00:20:00,B2,42.9,56.683,14.3,0.0,red,rainy,73.8,low,B2_North,0.516867469879518,Tuesday,216.7,high
2024-01-02 00:20:00,B2,37.8,56.683,14.3,0.0,red,rainy,32.4,low,B2_South,1.2486486486486486,Tuesday,232.1,low
2024-01-02 00:20:00,B2,1.1,56.683,14.3,0.0,red,rainy,48.6,low,B2_East,0.01999999999999991,Tuesday,42.9,low
2024-01-02 00:20:00,B2,10.8,56.683,14.3,0.0,red,rainy,84.6,low,B2_West,0.1389473684210526,Tuesday,171.0,low
2024-01-02 00:21:00,A1,16.5,61.072,10.8,0.0,green,clear,60.5,medium,A1_North,0.2946428571428571,Tuesday,225.0,high
2024-01-02 00:21:00,A1,47.3,61.072,10.8,0.0,green,clear,50.4,medium,A1_South,0.8298245614035088,Tuesday,178.2,low
2024-01-02 00:21:00,A1,5.5,61.072,10.8,0.0,green,clear,100.1,medium,A1_East,0.05978260869565215,Tuesday,229.9,high
2024-01-02 00:21:00,A1,34.1,61.072,10.8,0.0,green,clear,80.3,medium,A1_West,0.4608108108108108,Tuesday,244.8,medium
2024-01-02 00:22:00,B1,53.9,47.904999999999994,0.0,0.0,red,clear,18.7,medium,B1_North,2.9944444444444445,Tuesday,36.0,high
2024-01-02 00:22:00,B1,3.3,47.904999999999994,0.0,0.0,red,clear,64.8,medium,B1_South,0.04520547945205479,Tuesday,302.5,medium
2024-01-02 00:22:00,B1,5.4,47.904999999999994,0.0,0.0,red,clear,7.7,medium,B1_East,0.825,Tuesday,60.5,low
2024-01-02 00:22:00,B1,37.8,47.904999999999994,0.0,0.0,red,clear,5.4,medium,B1_West,5.4,Tuesday,80.3,medium
2024-01-02 00:23:00,A2,36.0,58.410000000000004,7.7,0.0,yellow,foggy,42.9,low,A2_North,1.1,Tuesday,174.9,low
2024-01-02 00:23:00,A2,1.8,58.410000000000004,7.7,0.0,yellow,foggy,14.4,low,A2_South,0.12941176470588234,Tuesday,147.6,high
2024-01-02 00:23:00,A2,1.1,58.410000000000004,7.7,0.0,yellow,foggy,70.2,low,A2_East,0.01392405063291132,Tuesday,84.6,low
2024-01-02 00:23:00,A2,49.5,58.410000000000004,7.7,0.0,yellow,foggy,82.8,low,A2_West,0.532258064516129,Tuesday,201.3,medium
2024-01-02 00:24:00,B3,53.9,36.333,12.1,0.0,green,clear,56.1,low,B3_North,1.0365384615384616,Tuesday,117.0,medium
2024-01-02 00:24:00,B3,23.1,36.333,12.1,0.0,green,clear,3.3,low,B3_South,5.775,Tuesday,28.8,medium
2024-01-02 00:24:00,B3,5.5,36.333,12.1,0.0,green,clear,40.7,low,B3_East,0.14473684210526308,Tuesday,78.1,medium
2024-01-02 00:24:00,B3,27.5,36.333,12.1,0.0,green,clear,9.0,low,B3_West,2.5,Tuesday,21.6,high
2024-01-02 00:25:00,B2,27.5,47.20099999999999,16.2,0.0,green,clear,14.4,low,B2_North,1.6176470588235294,Tuesday,47.3,high
2024-01-02 00:25:00,B2,25.3,47.20099999999999,16.2,0.0,green,clear,100.1,low,B2_South,0.275,Tuesday,205.2,medium
2024-01-02 00:25:00,B2,30.6,47.20099999999999,16.2,0.0,green,clear,27.0,low,B2_East,1.2064516129032257,Tuesday,238.7,high
2024-01-02 00:25:00,B2,10.8,47.20099999999999,16.2,0.0,green,clear,30.6,low,B2_West,0.3771428571428571,Tuesday,176.4,low
2024-01-02 00:26:00,B1,16.5,68.31,12.1,0.0,green,foggy,70.2,low,B1_North,0.2088607594936709,Tuesday,122.1,medium
2024-01-02 00:26:00,B1,37.8,68.31,12.1,0.0,green,foggy,18.7,low,B1_South,2.5666666666666664,Tuesday,64.9,high
2024-01-02 00:26:00,B1,41.4,68.31,12.1,0.0,green,foggy,67.1,low,B1_East,0.8161290322580645,Tuesday,254.1,high
2024-01-02 00:26:00,B1,51.7,68.31,12.1,0.0,green,foggy,23.4,low,B1_West,1.9148148148148147,Tuesday,218.9,medium
2024-01-02 00:27:00,A1,30.6,78.133,7.7,0.0,green,clear,39.6,low,A1_North,0.8311111111111111,Tuesday,55.8,medium
2024-01-02 00:27:00,A1,30.6,78.133,7.7,0.0,green,clear,29.7,low,A1_South,1.3357142857142856,Tuesday,119.9,high
2024-01-02 00:27:00,A1,34.2,78.133,7.7,0.0,green,clear,7.2,low,A1_East,4.644444444444445,Tuesday,46.8,medium
2024-01-02 00:27:00,A1,12.1,78.133,7.7,0.0,green,clear,12.6,low,A1_West,0.8066666666666666,Tuesday,227.7,high
2024-01-02 00:28:00,A1,18.0,44.396,7.7,0.0,green,clear,56.1,low,A1_North,0.423076923076923,Tuesday,217.8,medium
2024-01-02 00:28:00,A1,30.6,44.396,7.7,0.0,green,clear,86.4,low,A1_South,0.38556701030927826,Tuesday,52.2,low
2024-01-02 00:28:00,A1,16.2,44.396,7.7,0.0,green,clear,48.6,low,A1_East,0.35999999999999993,Tuesday,328.9,low
2024-01-02 00:28:00,A1,19.8,44.396,7.7,0.0,green,clear,68.4,low,A1_West,0.3142857142857143,Tuesday,250.2,medium
2024-01-02 00:29:00,A3,47.3,14.366,10.8,0.0,green,clear,57.6,low,A3_North,0.7276923076923076,Tuesday,144.0,low
2024-01-02 00:29:00,A3,25.2,14.366,10.8,0.0,green,clear,95.7,low,A3_South,0.35,Tuesday,203.5,high
2024-01-02 00:29:00,A3,16.5,14.366,10.8,0.0,green,clear,21.6,low,A3_East,0.6599999999999999,Tuesday,29.7,medium
2024-01-02 00:29:00,A3,19.8,14.366,10.8,0.0,green,clear,100.1,low,A3_West,0.2630434782608696,Tuesday,81.0,low
2024-01-02 00:30:00,A3,41.4,23.452,12.1,1.1,red,clear,86.9,low,A3_North,0.6325,Tuesday,32.4,high
2024-01-02 00:30:00,A3,37.8,23.452,12.1,1.1,red,clear,60.5,low,A3_South,0.825,Tuesday,179.3,medium
2024-01-02 00:30:00,A3,40.7,23.452,12.1,1.1,red,clear,9.0,low,A3_East,3.7000000000000006,Tuesday,45.1,medium
2024-01-02 00:30:00,A3,1.8,23.452,12.1,1.1,red,clear,12.6,low,A3_West,0.14666666666666664,Tuesday,142.2,medium
2024-01-02 00:31:00,A2,0.0,12.606000000000002,16.5,0.0,red,rainy,5.4,low,A2_North,0.0,Tuesday,280.5,low
2024-01-02 00:31:00,A2,0.0,12.606000000000002,16.5,0.0,red,rainy,43.2,low,A2_South,0.0,Tuesday,223.3,medium
2024-01-02 00:31:00,A2,34.1,12.606000000000002,16.5,0.0,red,rainy,64.8,low,A2_East,0.46712328767123285,Tuesday,192.5,medium
2024-01-02 00:31:00,A2,25.2,12.606000000000002,16.5,0.0,red,rainy,27.5,low,A2_West,1.1846153846153846,Tuesday,64.9,medium
2024-01-02 00:32:00,B1,19.8,61.303,0.0,0.0,red,clear,39.6,low,B1_North,0.5377777777777778,Tuesday,214.2,medium
2024-01-02 00:32:00,B1,37.8,61.303,0.0,0.0,red,clear,82.8,low,B1_South,0.49677419354838703,Tuesday,309.1,low
2024-01-02 00:32:00,B1,40.7,61.303,0.0,0.0,red,clear,86.4,low,B1_East,0.4195876288659793,Tuesday,126.0,low
2024-01-02 00:32:00,B1,5.4,61.303,0.0,0.0,red,clear,12.1,low,B1_West,0.55,Tuesday,115.2,medium
2024-01-02 00:33:00,B1,27.0,36.586,10.8,0.0,red,clear,34.1,medium,B1_North,1.03125,Tuesday,56.1,high
2024-01-02 00:33:00,B1,20.9,36.586,10.8,0.0,red,clear,45.0,medium,B1_South,0.4098039215686274,Tuesday,194.7,low
2024-01-02 00:33:00,B1,14.4,36.586,10.8,0.0,red,clear,38.5,medium,B1_East,0.4888888888888889,Tuesday,240.9,high
2024-01-02 00:33:00,B1,1.8,36.586,10.8,0.0,red,clear,0.0,medium,B1_West,1.8,Tuesday,56.1,low
2024-01-02 00:34:00,B3,53.9,52.766999999999996,5.4,1.1,green,clear,23.4,high,B3_North,1.9962962962962965,Tuesday,140.4,medium
2024-01-02 00:34:00,B3,41.4,52.766999999999996,5.4,1.1,green,clear,42.9,high,B3_South,1.265,Tuesday,210.1,medium
2024-01-02 00:34:00,B3,28.8,52.766999999999996,5.4,1.1,green,clear,91.3,high,B3_East,0.41904761904761895,Tuesday,159.5,low
2024-01-02 00:34:00,B3,14.3,52.766999999999996,5.4,1.1,green,clear,108.9,high,B3_West,0.14300000000000002,Tuesday,57.6,medium
2024-01-02 00:35:00,B3,3.6,48.983000000000004,3.6,0.0,green,clear,77.4,medium,B3_North,0.05057471264367808,Tuesday,207.0,low
2024-01-02 00:35:00,B3,39.6,48.983000000000004,3.6,0.0,green,clear,70.2,medium,B3_South,0.6126582278481012,Tuesday,119.9,high
2024-01-02 00:35:00,B3,5.5,48.983000000000004,3.6,0.0,green,clear,28.8,medium,B3_East,0.16666666666666663,Tuesday,149.4,low
2024-01-02 00:35:00,B3,16.2,48.983000000000004,3.6,0.0,green,clear,68.4,medium,B3_West,0.25714285714285706,Tuesday,61.2,high
2024-01-02 00:36:00,B3,25.2,17.281000000000002,7.7,0.0,yellow,foggy,54.0,low,B3_North,0.5049180327868852,Tuesday,253.8,medium
2024-01-02 00:36:00,B3,5.5,17.281000000000002,7.7,0.0,yellow,foggy,70.2,low,B3_South,0.06962025316455693,Tuesday,155.1,high
2024-01-02 00:36:00,B3,16.5,17.281000000000002,7.7,0.0,yellow,foggy,25.3,low,B3_East,0.6875,Tuesday,57.6,low
2024-01-02 00:36:00,B3,19.8,17.281000000000002,7.7,0.0,yellow,foggy,9.9,low,B3_West,2.4200000000000004,Tuesday,19.8,high
2024-01-02 00:37:00,A3,36.0,42.053,14.3,0.0,red,clear,36.0,low,A3_North,1.0731707317073171,Tuesday,25.3,medium
2024-01-02 00:37:00,A3,43.2,42.053,14.3,0.0,red,clear,14.4,low,A3_South,3.1058823529411765,Tuesday,53.9,medium
2024-01-02 00:37:00,A3,43.2,42.053,14.3,0.0,red,clear,60.5,low,A3_East,0.9428571428571428,Tuesday,52.2,high
2024-01-02 00:37:00,A3,47.3,42.053,14.3,0.0,red,clear,39.6,low,A3_West,1.051111111111111,Tuesday,293.7,medium
2024-01-02 00:38:00,B1,31.9,27.984,10.8,0.0,green,clear,47.3,low,B1_North,0.725,Tuesday,188.1,high
2024-01-02 00:38:00,B1,49.5,27.984,10.8,0.0,green,clear,80.3,low,B1_South,0.668918918918919,Tuesday,320.1,medium
2024-01-02 00:38:00,B1,16.2,27.984,10.8,0.0,green,clear,25.2,low,B1_East,0.6827586206896552,Tuesday,289.3,medium
2024-01-02 00:38:00,B1,1.1,27.984,10.8,0.0,green,clear,38.5,low,B1_West,0.03055555555555547,Tuesday,280.5,high
2024-01-02 00:39:00,B1,16.2,43.219,12.6,0.0,red,clear,5.4,low,B1_North,2.828571428571429,Tuesday,317.9,medium
2024-01-02 00:39:00,B1,27.5,43.219,12.6,0.0,red,clear,70.2,low,B1_South,0.3481012658227848,Tuesday,225.5,high
2024-01-02 00:39:00,B1,41.4,43.219,12.6,0.0,red,clear,40.7,low,B1_East,1.331578947368421,Tuesday,320.1,low
2024-01-02 00:39:00,B1,1.8,43.219,12.6,0.0,red,clear,86.9,low,B1_West,0.027500000000000004,Tuesday,196.2,medium
2024-01-02 00:40:00,A1,1.1,26.675,14.4,0.0,green,clear,84.6,low,A1_North,0.011578947368420961,Tuesday,157.3,medium
2024-01-02 00:40:00,A1,29.7,26.675,14.4,0.0,green,clear,63.0,low,A1_South,0.4183098591549295,Tuesday,49.5,medium
2024-01-02 00:40:00,A1,31.9,26.675,14.4,0.0,green,clear,37.8,low,A1_East,0.741860465116279,Tuesday,271.7,medium
2024-01-02 00:40:00,A1,5.4,26.675,14.4,0.0,green,clear,108.9,low,A1_West,0.066,Tuesday,234.3,medium
2024-01-02 00:41:00,A3,25.2,75.713,12.6,0.0,yellow,foggy,25.3,medium,A3_North,1.2833333333333334,Tuesday,313.5,high
2024-01-02 00:41:00,A3,34.2,75.713,12.6,0.0,yellow,foggy,73.7,medium,A3_South,0.6147058823529412,Tuesday,278.3,medium
2024-01-02 00:41:00,A3,25.2,75.713,12.6,0.0,yellow,foggy,47.3,medium,A3_East,0.7,Tuesday,276.1,medium
2024-01-02 00:41:00,A3,3.6,75.713,12.6,0.0,yellow,foggy,48.6,medium,A3_West,0.07999999999999996,Tuesday,196.2,high
2024-01-02 00:42:00,B2,25.2,24.409000000000002,20.9,0.0,red,clear,31.9,low,B2_North,1.0266666666666666,Tuesday,298.1,low
2024-01-02 00:42:00,B2,25.2,24.409000000000002,20.9,0.0,red,clear,27.5,low,B2_South,1.1846153846153846,Tuesday,138.6,low
2024-01-02 00:42:00,B2,16.2,24.409000000000002,20.9,0.0,red,clear,27.5,low,B2_East,0.7615384615384615,Tuesday,196.2,high
2024-01-02 00:42:00,B2,32.4,24.409000000000002,20.9,0.0,red,clear,81.0,low,B2_West,0.4351648351648352,Tuesday,315.7,high
2024-01-02 00:43:00,A3,31.9,84.975,18.7,1.1,red,clear,46.8,low,A3_North,0.6018867924528302,Tuesday,34.1,high
2024-01-02 00:43:00,A3,31.9,84.975,18.7,1.1,red,clear,1.8,low,A3_South,10.633333333333333,Tuesday,41.4,medium
2024-01-02 00:43:00,A3,37.8,84.975,18.7,1.1,red,clear,5.4,low,A3_East,5.4,Tuesday,179.3,low
2024-01-02 00:43:00,A3,43.2,84.975,18.7,1.1,red,clear,64.8,low,A3_West,0.7232876712328766,Tuesday,266.4,low
2024-01-02 00:44:00,B2,36.0,43.021,18.7,0.0,red,clear,68.4,high,B2_North,0.5714285714285714,Tuesday,219.6,low
2024-01-02 00:44:00,B2,12.6,43.021,18.7,0.0,red,clear,58.3,high,B2_South,0.2851851851851851,Tuesday,282.7,medium
2024-01-02 00:44:00,B2,3.6,43.021,18.7,0.0,red,clear,82.8,high,B2_East,0.0473118279569892,Tuesday,117.7,high
2024-01-02 00:44:00,B2,30.6,43.021,18.7,0.0,red,clear,81.0,high,B2_West,0.4109890109890109,Tuesday,157.3,high
2024-01-02 00:45:00,A1,23.4,76.16399999999999,1.1,0.0,green,rainy,7.7,low,A1_North,3.575,Tuesday,126.5,low
2024-01-02 00:45:00,A1,34.1,76.16399999999999,1.1,0.0,green,rainy,91.3,low,A1_South,0.4059523809523809,Tuesday,155.1,high
2024-01-02 00:45:00,A1,9.9,76.16399999999999,1.1,0.0,green,rainy,10.8,low,A1_East,0.7615384615384615,Tuesday,89.1,high
2024-01-02 00:45:00,A1,25.2,76.16399999999999,1.1,0.0,green,rainy,30.6,low,A1_West,0.8800000000000001,Tuesday,201.3,low
2024-01-02 00:46:00,A2,7.7,59.411,3.3,0.0,green,clear,25.2,low,A2_North,0.2655172413793104,Tuesday,111.6,high
2024-01-02 00:46:00,A2,27.0,59.411,3.3,0.0,green,clear,36.0,low,A2_South,0.8048780487804877,Tuesday,28.8,medium
2024-01-02 00:46:00,A2,31.9,59.411,3.3,0.0,green,clear,93.5,low,A2_East,0.3709302325581395,Tuesday,208.8,low
2024-01-02 00:46:00,A2,18.0,59.411,3.3,0.0,green,clear,82.5,low,A2_West,0.2894736842105263,Tuesday,122.4,medium
2024-01-02 00:47:00,B1,9.0,67.617,0.0,0.0,green,rainy,1.1,low,B1_North,5.5,Tuesday,205.2,medium
2024-01-02 00:47:00,B1,53.9,67.617,0.0,0.0,green,rainy,36.0,low,B1_South,1.314634146341463,Tuesday,199.1,medium
2024-01-02 00:47:00,B1,1.1,67.617,0.0,0.0,green,rainy,106.7,low,B1_East,0.011224489795918299,Tuesday,54.0,low
2024-01-02 00:47:00,B1,1.8,67.617,0.0,0.0,green,rainy,86.9,low,B1_West,0.027500000000000004,Tuesday,70.2,medium
2024-01-02 00:48:00,A1,3.3,70.114,3.3,0.0,red,clear,77.4,low,A1_North,0.03793103448275856,Tuesday,118.8,medium
2024-01-02 00:48:00,A1,53.9,70.114,3.3,0.0,red,clear,91.3,low,A1_South,0.6416666666666667,Tuesday,165.6,medium
2024-01-02 00:48:00,A1,21.6,70.114,3.3,0.0,red,clear,31.9,low,A1_East,0.8800000000000001,Tuesday,298.1,low
2024-01-02 00:48:00,A1,18.7,70.114,3.3,0.0,red,clear,9.0,low,A1_West,1.7,Tuesday,185.9,low
2024-01-02 00:49:00,B1,25.2,49.874,18.7,0.0,red,rainy,14.4,medium,B1_North,1.811764705882353,Tuesday,280.5,low
2024-01-02 00:49:00,B1,27.5,49.874,18.7,0.0,red,rainy,19.8,medium,B1_South,1.1956521739130435,Tuesday,75.9,medium
2024-01-02 00:49:00,B1,51.7,49.874,18.7,0.0,red,rainy,20.9,medium,B1_East,2.585,Tuesday,163.8,low
2024-01-02 00:49:00,B1,39.6,49.874,18.7,0.0,red,rainy,1.1,medium,B1_West,19.8,Tuesday,45.1,medium
2024-01-02 00:50:00,B3,25.3,52.833,3.6,0.0,green,clear,27.0,low,B3_North,0.8161290322580645,Tuesday,136.8,medium
2024-01-02 00:50:00,B3,23.4,52.833,3.6,0.0,green,clear,1.1,low,B3_South,14.3,Tuesday,95.4,medium
2024-01-02 00:50:00,B3,14.3,52.833,3.6,0.0,green,clear,3.3,low,B3_East,3.575,Tuesday,198.0,medium
2024-01-02 00:50:00,B3,43.2,52.833,3.6,0.0,green,clear,10.8,low,B3_West,4.061538461538462,Tuesday,172.7,medium
2024-01-02 00:51:00,A2,38.5,50.577999999999996,16.2,0.0,green,clear,30.6,low,A2_North,1.1,Tuesday,81.0,medium
2024-01-02 00:51:00,A2,47.3,50.577999999999996,16.2,0.0,green,clear,78.1,low,A2_South,0.6569444444444444,Tuesday,59.4,low
2024-01-02 00:51:00,A2,1.1,50.577999999999996,16.2,0.0,green,clear,5.5,low,A2_East,0.18333333333333326,Tuesday,214.5,medium
2024-01-02 00:51:00,A2,27.0,50.577999999999996,16.2,0.0,green,clear,9.9,low,A2_West,3.3,Tuesday,188.1,low
2024-01-02 00:52:00,A2,47.3,56.275999999999996,12.6,0.0,red,clear,18.0,medium,A2_North,2.2523809523809524,Tuesday,42.9,medium
2024-01-02 00:52:00,A2,45.1,56.275999999999996,12.6,0.0,red,clear,80.3,medium,A2_South,0.6094594594594595,Tuesday,20.9,low
2024-01-02 00:52:00,A2,19.8,56.275999999999996,12.6,0.0,red,clear,1.8,medium,A2_East,8.066666666666666,Tuesday,62.7,medium
2024-01-02 00:52:00,A2,34.1,56.275999999999996,12.6,0.0,red,clear,20.9,medium,A2_West,1.705,Tuesday,151.2,medium
2024-01-02 00:53:00,A1,9.9,13.266,7.7,0.0,red,clear,25.2,medium,A1_North,0.3413793103448276,Tuesday,229.9,high
2024-01-02 00:53:00,A1,36.0,13.266,7.7,0.0,red,clear,56.1,medium,A1_South,0.8461538461538463,Tuesday,88.2,low
2024-01-02 00:53:00,A1,49.5,13.266,7.7,0.0,red,clear,36.3,medium,A1_East,1.4558823529411764,Tuesday,205.2,medium
2024-01-02 00:53:00,A1,32.4,13.266,7.7,0.0,red,clear,91.3,medium,A1_West,0.47142857142857136,Tuesday,119.9,low
2024-01-02 00:54:00,A2,7.7,41.458999999999996,20.9,0.0,green,foggy,63.0,high,A2_North,0.10845070422535207,Tuesday,56.1,medium
2024-01-02 00:54:00,A2,5.5,41.458999999999996,20.9,0.0,green,foggy,9.0,high,A2_South,0.49999999999999994,Tuesday,267.3,high
2024-01-02 00:54:00,A2,47.3,41.458999999999996,20.9,0.0,green,foggy,89.1,high,A2_East,0.576829268292683,Tuesday,194.4,low
2024-01-02 00:54:00,A2,45.1,41.458999999999996,20.9,0.0,green,foggy,82.8,high,A2_West,0.4849462365591397,Tuesday,150.7,medium
2024-01-02 00:55:00,B2,21.6,57.673,14.4,0.0,red,rainy,55.8,medium,B2_North,0.41904761904761895,Tuesday,124.2,low
2024-01-02 00:55:00,B2,18.0,57.673,14.4,0.0,red,rainy,1.8,medium,B2_South,7.333333333333334,Tuesday,217.8,medium
2024-01-02 00:55:00,B2,18.7,57.673,14.4,0.0,red,rainy,95.7,medium,B2_East,0.2124999999999999,Tuesday,253.8,low
2024-01-02 00:55:00,B2,41.4,57.673,14.4,0.0,red,rainy,9.9,medium,B2_West,5.06,Tuesday,10.8,medium
2024-01-02 00:56:00,A2,23.4,57.024,0.0,0.0,red,clear,12.1,low,A2_North,2.3833333333333333,Tuesday,181.5,low
2024-01-02 00:56:00,A2,5.4,57.024,0.0,0.0,red,clear,14.4,low,A2_South,0.388235294117647,Tuesday,247.5,medium
2024-01-02 00:56:00,A2,0.0,57.024,0.0,0.0,red,clear,69.3,low,A2_East,0.0,Tuesday,243.1,medium
2024-01-02 00:56:00,A2,53.9,57.024,0.0,0.0,red,clear,27.5,low,A2_West,2.0730769230769233,Tuesday,187.2,low
2024-01-02 00:57:00,B1,12.6,72.061,12.1,0.0,red,clear,28.8,low,B1_North,0.4666666666666666,Tuesday,268.2,low
2024-01-02 00:57:00,B1,32.4,72.061,12.1,0.0,red,clear,41.4,low,B1_South,0.8425531914893617,Tuesday,174.9,high
2024-01-02 00:57:00,B1,27.0,72.061,12.1,0.0,red,clear,30.6,low,B1_East,0.9428571428571428,Tuesday,225.0,medium
2024-01-02 00:57:00,B1,0.0,72.061,12.1,0.0,red,clear,78.1,low,B1_West,0.0,Tuesday,289.3,high
2024-01-02 00:58:00,B1,12.1,61.435,16.2,1.1,yellow,clear,73.8,low,B1_North,0.14578313253012046,Tuesday,278.3,medium
2024-01-02 00:58:00,B1,21.6,61.435,16.2,1.1,yellow,clear,50.4,low,B1_South,0.463157894736842,Tuesday,149.4,low
2024-01-02 00:58:00,B1,34.1,61.435,16.2,1.1,yellow,clear,55.8,low,B1_East,0.5412698412698411,Tuesday,146.3,low
2024-01-02 00:58:00,B1,12.1,61.435,16.2,1.1,yellow,clear,55.8,low,B1_West,0.19206349206349205,Tuesday,39.6,high
2024-01-02 00:59:00,B1,10.8,87.39500000000001,12.6,0.0,green,rainy,100.1,low,B1_North,0.14347826086956517,Tuesday,52.2,medium
2024-01-02 00:59:00,B1,0.0,87.39500000000001,12.6,0.0,green,rainy,45.0,low,B1_South,0.0,Tuesday,77.4,high
2024-01-02 00:59:00,B1,5.5,87.39500000000001,12.6,0.0,green,rainy,7.7,low,B1_East,0.6875,Tuesday,146.3,low
2024-01-02 00:59:00,B1,3.3,87.39500000000001,12.6,0.0,green,rainy,3.6,low,B1_West,0.6599999999999999,Tuesday,108.0,medium
2024-01-02 01:00:00,B1,21.6,32.857,7.2,0.0,green,clear,93.5,medium,B1_North,0.3069767441860464,Tuesday,45.1,medium
2024-01-02 01:00:00,B1,29.7,32.857,7.2,0.0,green,clear,34.2,medium,B1_South,0.7615384615384615,Tuesday,293.7,high
2024-01-02 01:00:00,B1,19.8,32.857,7.2,0.0,green,clear,73.7,medium,B1_East,0.3558823529411765,Tuesday,187.2,low
2024-01-02 01:00:00,B1,3.3,32.857,7.2,0.0,green,clear,41.4,medium,B1_West,0.07021276595744676,Tuesday,214.2,low
2024-01-02 01:01:00,B2,18.0,38.654,5.4,0.0,yellow,clear,60.5,medium,B2_North,0.3928571428571428,Tuesday,181.5,high
2024-01-02 01:01:00,B2,36.0,38.654,5.4,0.0,yellow,clear,71.5,medium,B2_South,0.6666666666666667,Tuesday,157.3,medium
2024-01-02 01:01:00,B2,5.4,38.654,5.4,0.0,yellow,clear,43.2,medium,B2_East,0.13469387755102039,Tuesday,232.1,medium
2024-01-02 01:01:00,B2,16.5,38.654,5.4,0.0,yellow,clear,14.4,medium,B2_West,0.9705882352941176,Tuesday,120.6,high
2024-01-02 01:02:00,A3,20.9,40.556999999999995,1.1,0.0,yellow,clear,77.4,low,A3_North,0.24022988505747123,Tuesday,38.5,high
2024-01-02 01:02:00,A3,36.3,40.556999999999995,1.1,0.0,yellow,clear,66.6,low,A3_South,0.484,Tuesday,82.5,high
2024-01-02 01:02:00,A3,36.3,40.556999999999995,1.1,0.0,yellow,clear,28.8,low,A3_East,1.1,Tuesday,34.1,medium
2024-01-02 01:02:00,A3,27.5,40.556999999999995,1.1,0.0,yellow,clear,71.5,low,A3_West,0.4166666666666667,Tuesday,260.7,medium
2024-01-02 01:03:00,B3,19.8,46.871,7.2,0.0,red,clear,36.0,low,B3_North,0.5902439024390245,Tuesday,102.6,high
2024-01-02 01:03:00,B3,23.1,46.871,7.2,0.0,red,clear,62.7,low,B3_South,0.39827586206896554,Tuesday,225.0,high
2024-01-02 01:03:00,B3,36.3,46.871,7.2,0.0,red,clear,70.2,low,B3_East,0.45949367088607596,Tuesday,51.7,low
2024-01-02 01:03:00,B3,9.9,46.871,7.2,0.0,red,clear,12.6,low,B3_West,0.6599999999999999,Tuesday,142.2,medium
